seller_id,seller_state,seller_city,total_revenue,orders_fulfilled,avg_order_value,avg_rating,positive_reviews,performance_score,seller_tier
4c61e37f664c3c88aff092aa5ac779d7,RJ,niteroi,788.31,8,98.54,4.0,5,24.56,Beginner
d06d019f72a04e5497a0b64190af170c,SP,cotia,2415.93,17,142.11,4.53,16,28.66,Beginner
83a75eea11694e36e56dd0cb2240229a,SP,amparo,487.0,3,162.33,5.0,3,30.28,Beginner
0a82f5fb06a4fe4ac2cf7cb412ec71b8,SP,sao paulo,462.0,2,231.0,5.0,2,30.24,Beginner
276677b5d08786d5dce7c2149dcce48b,MG,belo horizonte,3424.2,45,76.09,3.89,33,26.06,Beginner
1ca4bdb0cd7fc48e949bac066188ed26,MG,cataguases,1140.0,3,380.0,5.0,3,30.55,Beginner
33c51922b6e3c16b24a8f28e5833c99d,PR,londrina,6657.87,20,332.89,4.28,15,28.94,Beginner
97512d3fc193b2d1dfcdba0f9d1f0f8a,SP,sao paulo,1458.87,13,112.22,4.31,11,26.83,Beginner
f783a638e9c6af4a7d0dbfde811e7a81,SP,sao paulo,849.8,5,169.96,4.0,4,24.49,Beginner
05aebce0b5c8f0d41b29b686f2d05fd3,SP,sao paulo,74.99,2,37.5,5.0,2,30.09,Beginner
034b9387752bfa309f350a70cd45ffa3,SC,blumenau,96.0,8,12.0,4.5,8,27.28,Beginner
3e35a8bb43569389d3cebef0ce820f69,SP,sao paulo,55.8,2,27.9,5.0,2,30.08,Beginner
411f3b52d857390502ee4e4d5ceabc2d,SP,ribeirao pires,1804.01,30,60.13,4.26,24,27.18,Beginner
340636a908b13bbe0f4fb63fbe1d0c03,SP,sao jose dos campos,490.5,3,163.5,5.0,3,30.29,Beginner
e250d617a0ad591ba9bd663e584a895d,SP,guarulhos,904.12,20,45.21,2.8,8,17.76,Beginner
6ba4733aa33f6386e9fb0c0fd3993b38,RS,torres,149.79,3,49.93,4.67,3,28.17,Beginner
138dbe45fc62f1e244378131a6801526,SP,sao paulo,1125.56,58,19.41,3.98,40,26.07,Beginner
3fac58ce0ad699020c7944d53c41329c,SP,sao paulo,1244.95,16,77.81,4.56,15,28.34,Beginner
b4f8921fcc4ff77b66bea6dda43dcd51,RS,caxias do sul,11395.05,20,569.75,4.6,18,32.76,Beginner
87e24fc7052259b1f7f607d61c10d8be,SP,sao paulo,7073.59,7,1010.51,3.86,5,26.2,Beginner
e0b162a693bc7f9eab00f783a31d60ea,RS,pelotas,20.0,1,20.0,5.0,1,30.04,Beginner
3dc69bf2c42f0568a5c4791ec3fd3745,SP,sao paulo,150.0,1,150.0,3.0,0,18.09,Beginner
34f563c82a85b99ae9e6d60db5fc2e28,RS,campo bom,2332.3,8,291.54,4.63,8,28.95,Beginner
da7039f29f90ce5b4846ffc0fcc93beb,SP,santo andre,1259.1,18,69.95,4.56,16,28.4,Beginner
c5f7e746b7e6d07def6c0dae9903279b,PR,curitiba,1429.0,11,129.91,4.45,9,27.6,Beginner
e2c92f9c1c7746d899d18f2e158bbff7,SP,sao jose do rio preto,1641.9,12,136.83,4.58,12,28.5,Beginner
74636e24f01da9268b0ed88dacd8513e,SP,sao paulo,776.0,4,194.0,4.0,3,24.43,Beginner
e504a4e2efaa45cbff7e268a2c58c956,SP,sao pedro,1088.9,11,98.99,3.91,8,24.23,Beginner
c33847515fa6305ce6feb1e818569f13,SC,brusque,15519.85,128,121.25,3.72,85,32.37,Beginner
a20d8058c866dbaeca014d2cd20ac62e,SP,sao jose dos campos,1194.0,2,597.0,5.0,2,30.54,Beginner
f3862c2188522d89860c38a3ea8b550d,SP,ribeirao preto,15.5,1,15.5,5.0,1,30.04,Beginner
5dc203c7b84a0e71e878a179de05fb9a,SP,pompeia,421.9,5,84.38,4.0,4,24.32,Beginner
e439f7176d763f92de325271111b2fd5,SC,joinville,1320.9,6,220.15,5.0,6,30.71,Beginner
9140bd1d9de28b197dce077bdd687438,SP,amparo,1258.87,8,157.36,4.13,7,25.52,Beginner
cc5a78bbad32776dc4e3af205218368c,MG,divinopolis,4269.18,38,112.35,4.47,33,29.67,Beginner
7f5e4d5efad7e44b91115dd1decb65f3,SP,jacarei / sao paulo,179.9,9,19.99,5.0,9,30.34,Beginner
5db42a6cd9bf1bf0d3aab9582767f168,ES,vitoria,200.0,1,200.0,5.0,1,30.11,Beginner
ae45df84722b1d15c5f32b23a095746c,SP,sao paulo,901.83,12,75.15,4.83,12,29.7,Beginner
be3b4b0f050a6aa1b2d901c4b77e979f,PR,imbituva,578.2,8,72.27,2.75,2,16.97,Beginner
039b29ff3b3473435d0cd59040575de9,SP,ribeirao pires,114.9,9,12.77,4.44,7,26.96,Beginner
51702dc2a3e106c76dbff722b5bf0726,SP,conchal,2705.1,14,193.22,4.36,12,27.66,Beginner
1710c3aaa9c6b44ec3883ee0fe300e21,SP,sao caetano do sul,1188.9,2,594.45,5.0,2,30.54,Beginner
d2df77822373f19934e87694d8640767,PR,arapongas,155.9,2,77.95,3.0,1,18.12,Beginner
e601b04acf48b4576e73ddca9481f0dc,SP,sao paulo,491.94,16,30.75,3.88,12,23.96,Beginner
d8cf3b6a2151949f930d0252b180ec42,PR,mandaguacu,623.7,19,32.83,3.0,10,18.82,Beginner
2ea0861cc19e94cad86438c984c52da4,SP,sao paulo,165.6,6,27.6,3.33,3,20.23,Beginner
efff9341f3f8f5237b44ff67ed36a7bf,ES,vitoria,872.99,5,174.6,4.4,4,26.9,Beginner
5bc24d989e71e93c33e50a7782431b0e,MG,campo do meio,3148.0,17,185.18,4.35,15,27.87,Beginner
fe87f472055fbcf1d7e691c00b1560dc,SP,campinas,1085.8,6,180.97,4.5,5,27.61,Beginner
2c9005d8043aff18b8557ffb7b13cda4,ES,cachoeiro de itapemirim,109.9,1,109.9,5.0,1,30.07,Beginner
119c7f1a00ef43fad0e57604e76a747c,SP,sao paulo,189.8,2,94.9,4.5,2,27.14,Beginner
b1204cfda1d4948679db3cfc0d3cb95c,SP,guarulhos,411.2,6,68.53,4.33,5,26.32,Beginner
82cb9f452fe8334df74b22d37824b431,RS,caxias do sul,838.2,18,46.57,4.72,18,29.2,Beginner
cad10cc982ab6a391570c211b995c17c,SP,avare,47.4,1,47.4,5.0,1,30.05,Beginner
c394e193cda3b4225ff2094d32184849,SP,sao paulo,3134.89,11,284.99,5.0,11,31.58,Beginner
6ebf4eceee4dd9847201c82e77ef8123,RJ,rio de janeiro,59.9,1,59.9,5.0,1,30.05,Beginner
33fd411ed63a7c2f9005e3f065d9f85d,RS,condor,24.9,1,24.9,4.0,1,24.04,Beginner
1690cada046eb7e92c12f98b1f8a8167,SP,sao paulo,1760.0,10,176.0,4.9,10,30.4,Beginner
bbe87dce25ba8b38bb61cc7210a3f10b,SP,sao joao da boa vista,287.0,2,143.5,5.0,2,30.17,Beginner
89f69225956f951295ca4c7fb1266553,RJ,vassouras,1041.3,12,86.77,4.33,10,26.76,Beginner
165b1235e9e9942cb5fae67103576fb0,SP,ribeirao preto,2085.15,16,130.32,4.31,13,27.17,Beginner
c8025364abeecb115431bf95c11a747f,RS,porto alegre,928.0,2,464.0,4.5,2,27.43,Beginner
d9bd94811c3338dceb4181f3dbc0c73e,SP,sao paulo,6911.02,61,113.3,4.82,59,33.51,Beginner
c240c4061717ac1806ae6ee72be3533b,RJ,rio de janeiro,59.9,1,59.9,4.0,1,24.05,Beginner
01cf7e3d21494c41fb86034f2e714fa1,PR,francisco beltrao,9439.56,65,145.22,4.19,52,30.87,Beginner
07e8e8fc5222bb358e6f259da3197074,SP,sao paulo,51.8,2,25.9,4.0,1,24.08,Beginner
8629a7efec1aab257e58cda559f03ba7,GO,goiania,45.22,1,45.22,1.0,0,6.05,Beginner
8daab2245ebdc277c51098d01c5ad8ef,SP,sao paulo,1604.59,16,100.29,4.63,15,28.9,Beginner
b29d3380981c51df13fc6fbe87e1763d,SP,ribeirao preto,435.3,7,62.19,4.0,6,24.38,Beginner
730937bf88cb151eb2eb849f642fc213,SP,rio claro,2821.2,26,108.51,4.42,24,28.43,Beginner
23c38debaffe4a25a30fdbd9b586a13f,SP,votorantim,5382.18,46,117.0,4.3,37,29.33,Beginner
7b7f91e98f8c6def45a1407923304402,SP,osasco,417.47,14,29.82,3.5,9,21.59,Beginner
c510bc1718f0f2961eaa42a23330681a,SP,indaiatuba,10141.0,12,845.08,4.25,10,29.92,Beginner
13511db12ac61e2f89c53b72a944a60b,RS,caxias do sul,798.0,6,133.0,3.5,4,21.5,Beginner
830379336fad8c6f3b15a4a3ddb5c66e,SP,sao paulo,268.0,4,67.0,4.5,4,27.23,Beginner
397c4d0c005b6f41f90098ac724e28cb,SP,santo andre,8177.0,5,1635.4,4.4,5,29.82,Beginner
bdae679a9b282249bc23b9b69dae9a99,DF,brasilia,663.15,12,55.26,3.5,8,21.63,Beginner
0cab2da43793a6f3c5ed8514c5f54627,PR,curitiba,309.7,3,103.23,5.0,3,30.21,Beginner
eb72802c83dc7547529c9546d1a9b8ef,SP,rio claro,1063.92,8,132.99,4.63,7,28.45,Beginner
ec5c1d94df153d473b37f880977ae58e,SP,rio de janeiro,199.67,3,66.56,1.67,0,10.19,Beginner
ea3ebea5317b0efbc663ecc8ce5e9bc2,SC,florianopolis,299.7,3,99.9,4.0,2,24.21,Beginner
0e72c1a751b496722a6cb1f10653b62a,SP,sao paulo,140.8,3,46.93,4.67,3,28.17,Beginner
d85efbc8eff2b7adf524e2820569adc8,SP,sao paulo,55.0,1,55.0,5.0,1,30.05,Beginner
f682e0f848abafc6f41e0d4e868c66ef,SP,mairipora,269.98,2,134.99,3.5,1,21.17,Beginner
6eb94e1466490d327a09abf8f3552a50,SP,jundiai,1372.95,9,152.55,4.75,8,29.32,Beginner
0873d9f8f36123f8d910f4760e788cfb,SP,barueri,7265.59,6,1210.93,3.17,3,22.11,Beginner
7ade73f1b9b4e965f9009a4c3a7e2c15,SP,bauru,1835.3,27,67.97,4.78,25,30.22,Beginner
25debeafbce801fdd479539350185eee,SP,igaracu do tiete,237.85,6,39.64,2.67,3,16.3,Beginner
c4f7fee5b0db50e87766f5a4d1b1b758,SP,sorocaba,2762.03,5,552.41,4.0,4,25.25,Beginner
b43d8b707f887a30f4675391098354a0,SP,ipira,1342.0,4,335.5,2.5,1,15.66,Beginner
15fa791d5e017f66402dc28c44480657,SP,sao paulo,1802.0,8,225.25,4.25,7,26.46,Beginner
0f7eea709efdf942b5f95c7516dbacd7,SP,pedrinhas paulista,195.74,3,65.25,4.0,2,24.17,Beginner
2fa13c8bd5705d279f7ed5cc9ec61c68,SP,sao paulo,87.4,4,21.85,5.0,4,30.15,Beginner
f3975e8a41157005d4bcbb358678cd9b,SC,pinhalzinho,178.8,2,89.4,5.0,2,30.13,Beginner
8060d731897e33b5c5ae575ce1e209e1,SP,blumenau,199.5,5,39.9,4.8,5,29.03,Beginner
8dfbc5ff27df12f6cef751d3b9554222,PR,curitiba,226.0,4,56.5,4.5,3,27.21,Beginner
7494d0dcba8551df6cf37f1b905dc2f7,SP,santos,45.9,1,45.9,3.0,0,18.05,Beginner
7816cd9c5b1238e320545f5bf7eb80e8,SP,araraquara,489.0,1,489.0,4.0,1,24.23,Beginner
35b96509602ec4b7da831b5cd73ff2c2,RS,sao leopoldo,558.9,2,279.45,4.5,2,27.28,Beginner
2aafae69bf4c41fbd94053d9413e87ee,RS,porto alegre,94.0,2,47.0,4.5,2,27.1,Beginner
a7a9b880c49781da66651ccf4ba9ac38,SP,itirapina,307.6,4,76.9,3.75,3,22.74,Beginner
aa2640d851ec322526f1295bbeb20092,SP,sao paulo,159.98,2,79.99,3.0,0,18.12,Beginner
a478c7961d6a992065b24e63b366f90b,SC,blumenau,1281.5,9,142.39,4.89,9,30.12,Beginner
876182d1918783bbe15233febfbd4926,SP,sao paulo,120.27,3,40.09,4.0,2,24.14,Beginner
533d46c1b06970e99f09523a61df4972,SP,itapetininga,159.98,2,79.99,4.5,2,27.12,Beginner
48e5ee06fb2dc74df1c711a9b6dfac2a,MG,oliveira,57.0,3,19.0,5.0,3,30.11,Beginner
a7c88262832dfc683781d6a421edefae,SP,mogi das cruzes,1520.0,5,304.0,4.2,4,25.96,Beginner
f7c31656c19db6275a8acadca289f426,SP,ibitinga,61.56,1,61.56,3.0,0,18.05,Beginner
d7485b33791774c36108f8c69602d48d,PR,curitiba,399.82,10,39.98,3.7,6,22.66,Beginner
8f580d36c1e9d6fbce95283403c7d447,SP,ribeirao preto,4813.25,8,601.66,4.38,7,28.45,Beginner
de0c78824586e9a5f5f04fd84e25df39,SP,vargem grande paulista,2489.3,16,155.58,4.44,14,28.12,Beginner
41e0fa5761c886a630994a55c12087e7,SP,guaruja,423.6,5,84.72,5.0,5,30.32,Beginner
30a81d8cf85fb2ada1b1b094c9583a95,SP,sao paulo,1245.42,20,62.27,4.85,20,30.2,Beginner
392353362d22cc2c236e1ee81ff19890,SC,blumenau,288.7,10,28.87,4.6,8,28.02,Beginner
fc908879b9ca1bd65419e54e50432d38,SP,sao paulo,119.2,4,29.8,5.0,4,30.17,Beginner
e1c76f339ebd5460999f25a2aa8c92c5,SP,sao paulo,899.9,1,899.9,5.0,1,30.39,Beginner
1c40343cc5d18c2d8248ac2f3366de34,SP,limeira,2461.41,22,111.88,4.55,18,28.94,Beginner
9a1aea68d3efa00862ec88c0768037d0,SP,catanduva,1309.2,8,163.65,4.38,8,27.04,Beginner
1996942dc085d7773ba77a529b163cd0,SP,pradopolis,2383.52,9,264.84,4.22,8,26.54,Beginner
845e8036c3f7bf62099352f5ed910240,RJ,rio de janeiro,1584.6,24,66.03,3.83,18,24.33,Beginner
a4bd6e9adf39b63f43dc545d3ca1f53d,RJ,rio de janeiro,1848.59,5,369.72,4.6,4,28.49,Beginner
c32fc744b9160ac853450488e3cfea93,SP,ribeirao preto,65.8,2,32.9,3.0,1,18.09,Beginner
da6a60cc8cc724fe51be021ff8be779c,RJ,sao pedro da aldeia,728.79,13,56.06,4.77,13,29.3,Beginner
324583d68897f5ddbaf38f6248322176,SP,sao jose do rio preto,84.0,3,28.0,1.0,0,6.12,Beginner
c1f12f926d0ba950578b4fa41115cbb6,SP,sao paulo,479.6,4,119.9,4.5,3,27.31,Beginner
7bb8fac2913a6064ec412e583c6d8b4d,SP,bauru,109.0,1,109.0,5.0,1,30.07,Beginner
5795aebfe331fbcd02a2c4b679fb7952,SC,palhoca,1280.0,6,213.33,3.83,4,23.67,Beginner
4ce8b55b4bfa4659184e7becc1fba3f2,PR,fazenda rio grande,199.0,2,99.5,3.0,1,18.14,Beginner
e70053bf73d1b5863932e53a9fa47496,SP,sao paulo,4025.0,7,575.0,4.29,6,27.56,Beginner
80f2cf9abf6b5a0e5c612b5eea6646e6,SP,sao jose do rio preto,654.08,6,109.01,5.0,6,30.44,Beginner
b8a0adc91af209270c2c725168eb00fd,SP,ibitinga,281.4,6,46.9,4.0,4,24.29,Beginner
85044848b1b767db2a4a58526adef4b4,SP,osasco,240.6,4,60.15,3.25,3,19.72,Beginner
dc120d932ddf9d4dfb6fd68beefda622,PR,sao jose dos pinhais,130.0,1,130.0,1.0,0,6.08,Beginner
74871d19219c7d518d0090283e03c137,SP,sao paulo,550.04,7,78.58,5.0,7,30.43,Beginner
74bafed391319577bce6f4d2acc0589a,SP,sao paulo,1847.0,3,615.67,2.67,1,16.85,Beginner
5741dc2bf5044c34d0698681c5081bed,SP,sao jose dos campos,89.7,3,29.9,5.0,3,30.13,Beginner
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,RS,venancio aires,531.8,3,177.27,5.0,3,30.3,Beginner
c963a25b8671419c6ce9eebe8fd03218,RJ,angra dos reis rj,49.0,1,49.0,5.0,1,30.05,Beginner
9c3c24eca51c52b91c1de727d2a2ae06,RS,caxias do sul,307.5,6,51.25,4.5,6,27.3,Beginner
b274baf5bbd142410eb2958cf685d684,RS,montenegro,585.9,7,83.7,4.29,5,26.18,Beginner
fac35d150712afb921ec59ac5f39bb11,MG,bonfinopolis de minas,696.0,6,116.0,4.17,4,25.48,Beginner
3a3c180dd702a725bd0ba4117689239e,PR,uniao da vitoria,41.9,1,41.9,4.0,1,24.05,Beginner
5c853bb56f70f4d14218944bae111d7a,SP,cotia,263.13,24,10.96,4.04,19,25.07,Beginner
a218df5c097b0ca409cfaac1488cc7f6,SP,araraquara,130.69,4,32.67,2.75,1,16.67,Beginner
c9e5ad1f6647f5dbd1172adf6ae3cada,RS,porto alegre,259.03,4,64.76,4.75,4,28.72,Beginner
0f0c984a4a955310903b6b6008660bad,SP,franca,369.81,4,92.45,3.75,3,22.77,Beginner
d7827b2af99326a03b0ed9c7a24db0d3,SP,londrina,1455.0,1,1455.0,5.0,1,30.61,Beginner
26d6bbee02420494d471c9f6436929c0,PR,curitiba,434.51,13,33.42,4.69,13,28.7,Beginner
49383af7ab774e4e8f3000f49c83dc4b,SP,taubate,660.0,12,55.0,4.58,10,28.1,Beginner
4eeb99008a0f59d2c7759c59f9a346eb,SP,embu das artes,1282.0,2,641.0,4.5,2,27.57,Beginner
76ea5315acb3f5f7ade3cd261faf922a,SP,sao paulo,1087.06,15,72.47,4.27,11,26.5,Beginner
b5b800c4065bebf4d3442311c9857344,SP,sao paulo,79.9,1,79.9,5.0,1,30.06,Beginner
e9729944ba65dc3ce425e0c5a22ae7b2,RJ,petropolis,916.7,4,229.18,3.75,3,22.99,Beginner
7357b52d27cbaa90f81a96cbc1279396,MG,lagoa santa,1328.02,12,110.67,4.33,11,26.87,Beginner
f90f77ef2799a27f80d90c425ca944f7,PR,londrina,70.0,1,70.0,5.0,1,30.06,Beginner
3a3e46d10f74d8a6ca76e2b538f106a0,SP,sao paulo,299.9,5,59.98,4.8,5,29.07,Beginner
6524b847b982cd56bb5d4b02b776ee42,SP,campinas,779.8,2,389.9,4.0,2,24.37,Beginner
3cfa1358a6caa965278721344c8d76f2,SP,sao bernardo do campo,3140.28,5,628.06,4.8,5,30.21,Beginner
9d7a1d34a5052409006425275ba1c2b4,SP,franca,1054.82,16,65.93,3.75,11,23.4,Beginner
a56e351445e5863fc8960640ba9190c7,SC,itajai,760.92,4,190.23,4.25,4,25.92,Beginner
698624c6632eeba1774924dbea24c700,SP,sao paulo,19.9,1,19.9,5.0,1,30.04,Beginner
b906dd0e57f282c7089171b6ed07982e,PR,parana,175.0,2,87.5,4.0,2,24.13,Beginner
1660ad786c27fd935378b6192a90b417,SP,sao bernardo do campo,1570.0,13,120.77,4.62,12,28.74,Beginner
bb2afe2061d53c6968aa0cffa233a8ec,SP,sao paulo,549.4,6,91.57,4.83,6,29.38,Beginner
72c38a04bd6a1c3dbc5298425a0db86d,PR,cascavel,647.3,5,129.46,3.8,4,23.21,Beginner
3f84fefc07dc159b268d4a77d3e8c425,PR,fazenda rio grande,200.6,3,66.87,5.0,3,30.17,Beginner
7c462184585ae80bd6e5774c62ce50f2,SP,campinas,60.0,2,30.0,3.0,0,18.08,Beginner
94d76e96eedd976258cd3278ce56d5f2,SP,sao roque,385.61,1,385.61,5.0,1,30.18,Beginner
97e50a621f8e801f4baf69e08687c192,SP,sao paulo,89.9,1,89.9,5.0,1,30.07,Beginner
bc503e244f187939d10c92a5c8e378ce,SP,birigui,430.31,13,33.1,4.15,11,25.46,Beginner
cb0b3bcf14e0a709df412a99424a59d7,SP,sao paulo,460.0,2,230.0,4.5,2,27.24,Beginner
134b867a0f7f8bbe6abf10f91874891e,SP,valinhos,789.89,1,789.89,4.0,1,24.35,Beginner
e0eabded302882513ced4ea3eb0c7059,SP,campinas,978.4,8,122.3,4.63,8,28.41,Beginner
1e8c6a4c538f286aee9573239740a4b4,SP,itatiba,359.7,5,71.94,3.8,3,23.09,Beginner
499ec63c58e51296c9cf57edcfe1c8a8,SP,sao paulo,365.0,5,73.0,4.8,5,29.1,Beginner
271c58a1d139c45eaf3316107c6d3a3b,SP,sao paulo,3597.63,27,133.25,4.19,20,27.39,Beginner
5bf397d04035b5f45cc41e82ec106803,SP,sao paulo,1525.0,4,381.25,4.25,4,26.23,Beginner
1a932caad4f9d804097d7f8e615baed1,SP,sao paulo,4661.0,30,155.37,3.57,19,24.18,Beginner
25be943a321c8938947bdaabca979a90,SP,sao bernardo do campo,479.0,3,159.67,4.33,3,26.26,Beginner
8eb88b0acb3f90a717ad659221471fa7,SC,cacador,119.8,2,59.9,4.5,2,27.11,Beginner
c70c1b0d8ca86052f45a432a38b73958,SP,hortolandia,36289.15,336,108.0,4.32,276,50.52,Intermediate
55c26bcb609f480eb7868594245febb5,SP,tabatinga,664.4,6,110.73,4.0,4,24.45,Beginner
058cb5aeb36d7c0fcae20fc85d5e0a59,RJ,rio de janeiro,1236.0,12,103.0,3.58,9,22.33,Beginner
7238a95bb63ef7e498389fb863b834a1,SP,limeira,2265.7,15,151.05,4.73,14,29.74,Beginner
99a54764c341d5dc80b4a8fac4eba3fb,SP,sao paulo,3578.76,66,54.22,3.51,38,24.47,Beginner
d4ffeb15b67e81ff9af2b4252d99fb7e,SP,atibaia,1400.4,12,116.7,4.3,9,26.72,Beginner
0dfbed20065e425d2eaefb101f9816c0,SP,porto ferreira,84.35,3,28.12,2.67,1,16.14,Beginner
117cfc326c6d50da67ca858ff5c0c852,RJ,sao joao de meriti,454.6,5,90.92,4.6,5,27.93,Beginner
33dd941c27854f7625b968cc6195a552,ES,vila velha,6787.5,5,1357.5,4.4,4,29.26,Beginner
5a6a02f419701fc8c605af71d4fc57a4,SP,americana,600.5,11,54.59,4.82,11,29.49,Beginner
b16d3dadc47d4eb18be3d88bad0775ce,RS,estancia velha,722.1,11,65.65,4.36,9,26.78,Beginner
13d058e4eeac2ce8217660b2f8a05812,SP,osasco,3739.78,22,169.99,4.18,18,27.24,Beginner
270572bb714b00531be85e16e1550f26,SP,maua,96.99,1,96.99,5.0,1,30.07,Beginner
7b98de631987e26dd6d803490c43a13c,PR,loanda,634.2,8,79.27,4.63,8,28.27,Beginner
688756f717c462a206ad854c5027a64a,SP,guarulhos,5956.66,100,59.57,3.78,70,28.06,Beginner
40db9e9aa57f7bb151bcda6b0f9bdbb7,PE,recife,23168.0,12,1930.67,2.36,3,23.79,Beginner
b98b715fe9e276204e2a3464f48cd796,SP,sao paulo,388.6,4,97.15,4.0,3,24.28,Beginner
2d518637f53161b973e01f56ea4bb88e,SP,sao paulo,1219.89,13,93.84,4.92,13,30.4,Beginner
2d34636518ba88f5349b732fcf8ba2e4,SP,sao paulo,150.0,1,150.0,5.0,1,30.09,Beginner
e256a62e0ac58c0edfba09966142d561,PR,curitiba,1474.11,14,105.29,4.5,13,28.01,Beginner
094ced053e257ae8cae57205592d6712,SP,ribeirao preto,1519.2,19,79.96,4.05,14,25.48,Beginner
0b64bcdb0784abc139af04077d49a20e,RS,canoas,137.6,4,34.4,4.75,4,28.68,Beginner
643c01d7c56a724bec0454f4780e8a3e,SC,joinville,205.55,2,102.78,4.5,2,27.14,Beginner
42b6488f5b8246d9141712abd4b1b693,PR,maringa,247.99,2,124.0,4.0,1,24.16,Beginner
038b75b729c8a9a04b0d07cba7eabe86,SP,sao jose dos campos,467.0,2,233.5,3.5,1,21.25,Beginner
08084d990eb3f53af056ccbc1730c8a7,SP,sao paulo,372.5,12,31.04,4.45,9,27.21,Beginner
bd697db56ff8e7c9cd1abeb7f72029b2,SP,sao paulo,2869.79,21,136.66,4.33,18,27.76,Beginner
5e105f5c9f63f5f1fd75d6cb942e55b1,SP,sao jose do rio preto,1471.9,8,183.99,4.5,7,27.83,Beginner
de9727ca376d1be6ec121b110aa7954c,PR,sarandi,997.8,11,90.71,3.64,7,22.57,Beginner
553a440137d6e0cf776aee0bb83ac9f5,SP,limeira,144.8,2,72.4,1.0,0,6.12,Beginner
4d0041cdbe51b4617d95c70b19decc74,MG,juiz de fora,5235.2,8,654.4,4.5,7,29.33,Beginner
dc64d75cc406bb0697be983831430e60,MG,belo horizonte,813.0,4,203.25,4.75,4,28.95,Beginner
a61cc04793308395a840807104365121,SP,jarinu,14.63,1,14.63,5.0,1,30.04,Beginner
da03c298e3999e9d828591fc2179d109,SP,sao paulo,787.7,5,157.54,4.8,5,29.27,Beginner
a150c540f572d0fb53992264bc5c10b5,SP,sorocaba,119.9,1,119.9,4.0,1,24.08,Beginner
8cb7c5ddf41f4d506eba76e9a4702a25,GO,anapolis,69.0,1,69.0,5.0,1,30.06,Beginner
c840d3fdbba0790404fdae73d253b253,PR,curitiba,4522.28,14,323.02,3.93,9,25.81,Beginner
0ddefe3c7a032b91f4e25b9c3a08fca1,SP,sao bernardo do campo,402.9,10,40.29,4.5,9,27.46,Beginner
578fa3a9cb6b6dceab39231ad59cdaca,CE,fortaleza,150.0,3,50.0,3.67,2,22.17,Beginner
f88adb15807168d3c43d71021090ce4a,SP,porto ferreira,488.8,3,162.93,3.33,1,20.27,Beginner
594f9aaa48e5bf431f011ddc5669b0d5,MG,contagem,3248.8,38,85.49,4.58,36,29.92,Beginner
b8114f2f589a6804810f04f99b36b498,SP,sao bernardo do campo,1399.62,11,127.24,4.73,11,29.27,Beginner
3968920b9aa752ab98f7d5888c9252f2,SP,bauru,523.3,10,52.33,4.1,8,25.11,Beginner
788e857f317e53de488d393e65a80f45,SP,sao paulo,1210.0,11,110.0,4.91,11,30.27,Beginner
296729ffb9b684050dd24836dac4494a,SP,curitiba,114.0,2,57.0,5.0,2,30.11,Beginner
c398bc00a606d33758afd91f4e64fd15,RJ,rio de janeiro,150.0,2,75.0,4.5,2,27.12,Beginner
1cbd32d00d01bb8087a5eb088612fd9c,SP,sp / sp,1045.47,12,87.12,4.25,10,26.28,Beginner
94b9108d4b637ba65bb4f1e53cfcf8d8,SP,guarulhos,234.96,8,29.37,4.5,7,27.33,Beginner
4cc4fd4fdd406a85bbdc1f824b731bd7,PR,toledo,539.98,2,269.99,5.0,2,30.28,Beginner
668bf321538e5072858eaef6087ce027,PR,pinhais,19.9,1,19.9,5.0,1,30.04,Beginner
577719699805dd125d5b6fdde5943bba,RS,nova petropolis,1077.8,8,134.73,4.38,7,26.95,Beginner
2c54051840f19eca309a5423cf22df36,PR,curitiba,23.7,2,11.85,4.5,2,27.07,Beginner
2646baaf662d4d92ac48f047e35db92d,SP,sao paulo,1263.05,18,70.17,4.56,16,28.41,Beginner
4965a7002cca77301c82d3f91b82e1a9,SP,sorocaba,8.49,1,8.49,5.0,1,30.03,Beginner
f67efa3f0b6761102a7f8c6b7b571f5d,PR,curitiba,5188.68,32,162.15,4.44,28,29.68,Beginner
1b65c144b17e607c0f37f10bb7dfec8d,SC,rio do sul,1109.5,5,221.9,2.0,1,12.59,Beginner
e8b4225284fbb02d16f200513f1f395d,SP,novo horizonte,5638.62,30,187.95,4.3,24,28.96,Beginner
7d7d2b7a51328016102d4528c411d630,SP,ibitinga,918.8,7,131.26,4.14,5,25.42,Beginner
52a52b9f656520e99716f5bc40f661c8,SP,sao carlos,783.1,8,97.89,4.13,6,25.33,Beginner
19d62d484cba71963c93f0f00ab42013,SC,gaspar,139.9,1,139.9,4.0,1,24.09,Beginner
88ae906ea2acf6971f26c3e8b7cb4357,SP,sao paulo,246.0,3,82.0,3.33,1,20.17,Beginner
6e13dd869aa7185f601c941423abcc8f,SP,sao paulo,522.0,6,87.0,4.83,6,29.37,Beginner
5b2e94f2c22b39ccc24d34ad0f669672,SP,sao paulo,949.78,10,94.98,4.9,10,30.08,Beginner
960945e1a9535cbc0cd6ddd35fbe7ae8,SP,sao paulo,3381.73,29,116.61,4.66,27,30.18,Beginner
0791d9fc1e30678ecf03d3e55fa108d3,MG,belo horizonte,842.0,11,76.55,2.73,5,17.05,Beginner
4f0d637c1197fd65405ebd755ac9f86b,SP,taboao da serra,199.8,2,99.9,5.0,2,30.14,Beginner
